01,02,3,83
01,02,3,84
01,02,3,85
01,02,3,86
01,02,3,87
01,02,3,88
01,02,3,89
01,02,3,90
01,02,3,91
01,02,3,92
01,02,3,93
01,02,3,94
01,02,3,95
01,02,3,96
01,02,3,97
01,02,3,98
01,02,3,99
01,03,3,00
01,03,3,01
01,03,3,02
01,03,3,03
01,03,3,04
01,03,3,05
01,03,3,06
01,03,3,07
01,03,3,08
01,03,3,09
01,03,3,10
01,03,3,11
01,03,3,12
01,03,3,13
01,03,3,14
01,03,3,15
01,03,3,16
01,03,3,17
01,03,3,18
01,03,3,19
01,03,3,20
01,03,3,21
01,03,3,22
01,03,3,23
01,03,3,24
01,03,3,25
01,03,3,26
01,03,3,27
01,03,3,28
01,03,3,29
01,03,3,30
01,03,3,31
01,03,3,32
01,03,3,33
01,03,3,34
01,03,3,35
01,03,3,36
01,03,3,37
01,03,3,38
01,03,3,39
01,03,3,40
01,03,3,41
01,03,3,42
01,03,3,43
01,03,3,44
01,03,3,45
01,03,3,46
01,03,3,47
01,03,3,48
01,03,3,49
01,03,3,50
01,03,3,51
01,03,3,52
01,03,3,53
01,03,3,54
01,03,3,55
01,03,3,56
01,03,3,57
01,03,3,58
01,03,3,59
01,03,3,60
01,03,3,61
01,03,3,62
01,03,3,63
01,03,3,64
01,03,3,65
01,03,3,66
01,03,3,67
01,03,3,68
01,03,3,69
01,03,3,70
01,03,3,71
01,03,3,72
01,03,3,73
01,03,3,74
01,03,3,75
01,03,3,76
01,03,3,77
01,03,3,78
01,03,3,79
01,03,3,80
01,03,3,81
01,03,3,82
01,03,3,83
01,03,3,84
01,03,3,85
01,03,3,86
01,03,3,87
01,03,3,88
01,03,3,89
01,03,3,90
01,03,3,91
01,03,3,92
01,03,3,93
01,03,3,94
01,03,3,95
01,03,3,96
01,03,3,97
01,03,3,98
01,03,3,99
01,04,3,00
01,04,3,01
01,04,3,02
01,04,3,03
01,04,3,04
01,04,3,05
01,04,3,06
01,04,3,07
01,04,3,08
01,04,3,09
01,04,3,10
01,04,3,11
01,04,3,12
01,04,3,13
01,04,3,14
01,04,3,15
01,04,3,16
01,04,3,17
01,04,3,18
01,04,3,19
01,04,3,20
01,04,3,21
01,04,3,22
01,04,3,23
01,04,3,24
01,04,3,25
01,04,3,26
01,04,3,27
01,04,3,28
01,04,3,29
01,04,3,30
01,04,3,31
01,04,3,32
01,04,3,33
01,04,3,34
01,04,3,35
01,04,3,36
01,04,3,37
01,04,3,38
01,04,3,39
01,04,3,40
01,04,3,41
01,04,3,42
01,04,3,43
01,04,3,44
01,04,3,45
01,04,3,46
01,04,3,47
01,04,3,48
01,04,3,49
01,04,3,50
01,04,3,51
01,04,3,52
01,04,3,53
01,04,3,54
01,04,3,55
01,04,3,56
01,04,3,57
01,04,3,58
01,04,3,59
01,04,3,60
01,04,3,61
01,04,3,62
01,04,3,63
01,04,3,64
01,04,3,65
01,04,3,66
01,04,3,67
01,04,3,68
01,04,3,69
01,04,3,70
01,04,3,71
01,04,3,72
01,04,3,73
01,04,3,74
01,04,3,75
01,04,3,76
01,04,3,77
01,04,3,78
01,04,3,79
01,04,3,80
01,04,3,81
01,04,3,82
01,04,3,83
01,04,3,84
01,04,3,85
01,04,3,86
01,04,3,87
01,04,3,88
01,04,3,89
01,04,3,90
01,04,3,91
01,04,3,92
01,04,3,93
01,04,3,94
01,04,3,95
01,04,3,96
01,04,3,97
01,04,3,98
01,04,3,99
01,05,3,00
01,05,3,01
01,05,3,02
01,05,3,03
01,05,3,04
01,05,3,05
01,05,3,06
01,05,3,07
01,05,3,08
01,05,3,09
01,05,3,10
01,05,3,11
01,05,3,12
01,05,3,13
01,05,3,14
01,05,3,15
01,05,3,16
01,05,3,17
01,05,3,18
01,05,3,19
01,05,3,20
01,05,3,21
01,05,3,22
01,05,3,23
01,05,3,24
01,05,3,25
01,05,3,26
01,05,3,27
01,05,3,28
01,05,3,29
01,05,3,30
01,05,3,31
01,05,3,32
01,05,3,33
01,05,3,34
01,05,3,35
01,05,3,36
01,05,3,37
01,05,3,38
01,05,3,39
01,05,3,40
01,05,3,41
01,05,3,42
01,05,3,43
01,05,3,44
01,05,3,45
01,05,3,46
01,05,3,47
01,05,3,48
01,05,3,49
01,05,3,50
01,05,3,51
01,05,3,52
01,05,3,53
01,05,3,54
01,05,3,55
01,05,3,56
01,05,3,57
01,05,3,58
01,05,3,59
01,05,3,60
01,05,3,61
01,05,3,62
01,05,3,63
01,05,3,64
01,05,3,65
01,05,3,66
01,05,3,67
01,05,3,68
01,05,3,69
01,05,3,70
01,05,3,71
01,05,3,72
01,05,3,73
01,05,3,74
01,05,3,75
01,05,3,76
01,05,3,77
01,05,3,78
01,05,3,79
01,05,3,80
01,05,3,81
01,05,3,82
01,05,3,83
01,05,3,84
01,05,3,85
01,05,3,86
01,05,3,87
01,05,3,88
01,05,3,89
01,05,3,90
01,05,3,91
01,05,3,92
01,05,3,93
01,05,3,94
01,05,3,95
01,05,3,96
01,05,3,97
01,05,3,98
01,05,3,99
01,06,3,00
01,06,3,01
01,06,3,02
01,06,3,03
01,06,3,04
01,06,3,05
01,06,3,06
01,06,3,07
01,06,3,08
01,06,3,09
01,06,3,10
01,06,3,11
01,06,3,12
01,06,3,13
01,06,3,14
01,06,3,15
01,06,3,16
01,06,3,17
01,06,3,18
01,06,3,19
01,06,3,20
01,06,3,21
01,06,3,22
01,06,3,23
01,06,3,24
01,06,3,25
01,06,3,26
01,06,3,27
01,06,3,28
01,06,3,29
01,06,3,30
01,06,3,31
01,06,3,32
01,06,3,33
01,06,3,34
01,06,3,35
01,06,3,36
01,06,3,37
01,06,3,38
01,06,3,39
01,06,3,40
01,06,3,41
01,06,3,42
01,06,3,43
01,06,3,44
01,06,3,45
01,06,3,46
01,06,3,47
01,06,3,48
01,06,3,49
01,06,3,50
01,06,3,51
01,06,3,52
01,06,3,53
01,06,3,54
01,06,3,55
01,06,3,56
01,06,3,57
01,06,3,58
01,06,3,59
01,06,3,60
01,06,3,61
01,06,3,62
01,06,3,63
01,06,3,64
01,06,3,65
01,06,3,66
01,06,3,67
01,06,3,68
01,06,3,69
01,06,3,70
01,06,3,71
01,06,3,72
01,06,3,73
01,06,3,74
01,06,3,75
01,06,3,76
01,06,3,77
01,06,3,78
01,06,3,79
01,06,3,80
01,06,3,81
01,06,3,82
01,06,3,83
01,06,3,84
01,06,3,85
01,06,3,86
01,06,3,87
01,06,3,88
01,06,3,89
01,06,3,90
01,06,3,91
01,06,3,92
01,06,3,93
01,06,3,94
01,06,3,95
01,06,3,96
01,06,3,97
01,06,3,98
01,06,3,99
01,07,3,00
01,07,3,01
01,07,3,02
01,07,3,03
01,07,3,04
01,07,3,05
01,07,3,06
01,07,3,07
01,07,3,08
01,07,3,09
01,07,3,10
01,07,3,11
01,07,3,12
01,07,3,13
01,07,3,14
01,07,3,15
01,07,3,16
01,07,3,17
01,07,3,18
01,07,3,19
01,07,3,20
01,07,3,21
01,07,3,22
01,07,3,23
01,07,3,24
01,07,3,25
01,07,3,26
01,07,3,27
01,07,3,28
01,07,3,29
01,07,3,30
01,07,3,31
01,07,3,32
01,07,3,33
01,07,3,34
01,07,3,35
01,07,3,36
01,07,3,37
01,07,3,38
01,07,3,39
01,07,3,40
01,07,3,41
01,07,3,42
01,07,3,43
01,07,3,44
01,07,3,45
01,07,3,46
01,07,3,47
01,07,3,48
01,07,3,49
01,07,3,50
01,07,3,51
01,07,3,52
01,07,3,53
01,07,3,54
01,07,3,55
01,07,3,56
01,07,3,57
01,07,3,58
01,07,3,59
01,07,3,60
01,07,3,61
01,07,3,62
01,07,3,63
01,07,3,64
01,07,3,65
01,07,3,66
01,07,3,67
01,07,3,68
01,07,3,69
01,07,3,70
01,07,3,71
01,07,3,72
01,07,3,73
01,07,3,74
01,07,3,75
01,07,3,76
01,07,3,77
01,07,3,78
01,07,3,79
01,07,3,80
01,07,3,81
01,07,3,82
01,07,3,83
01,07,3,84
01,07,3,85
01,07,3,86
01,07,3,87
01,07,3,88
01,07,3,89
01,07,3,90
01,07,3,91
01,07,3,92
01,07,3,93
01,07,3,94
01,07,3,95
01,07,3,96
01,07,3,97
01,07,3,98
01,07,3,99
01,08,3,00
01,08,3,01
01,08,3,02
01,08,3,03
01,08,3,04
01,08,3,05
01,08,3,06
01,08,3,07
01,08,3,08
01,08,3,09
01,08,3,10
01,08,3,11
01,08,3,12
01,08,3,13
01,08,3,14
01,08,3,15
01,08,3,16
01,08,3,17
01,08,3,18
01,08,3,19
01,08,3,20
01,08,3,21
01,08,3,22
01,08,3,23
01,08,3,24
01,08,3,25
01,08,3,26
01,08,3,27
01,08,3,28
01,08,3,29
01,08,3,30
01,08,3,31
01,08,3,32
01,08,3,33
01,08,3,34
01,08,3,35
01,08,3,36
01,08,3,37
01,08,3,38
01,08,3,39
01,08,3,40
01,08,3,41
01,08,3,42
01,08,3,43
01,08,3,44
01,08,3,45
01,08,3,46
01,08,3,47
01,08,3,48
01,08,3,49
01,08,3,50
01,08,3,51
01,08,3,52
01,08,3,53
01,08,3,54
01,08,3,55
01,08,3,56
01,08,3,57
01,08,3,58
01,08,3,59
01,08,3,60
01,08,3,61
01,08,3,62
01,08,3,63
01,08,3,64
01,08,3,65
01,08,3,66
01,08,3,67
01,08,3,68
01,08,3,69
01,08,3,70
01,08,3,71
01,08,3,72
01,08,3,73
01,08,3,74
01,08,3,75
01,08,3,76
01,08,3,77
01,08,3,78
01,08,3,79
01,08,3,80
01,08,3,81
01,08,3,82
01,08,3,83
01,08,3,84
01,08,3,85
01,08,3,86
01,08,3,87
01,08,3,88
01,08,3,89
01,08,3,90
01,08,3,91
01,08,3,92
01,08,3,93
01,08,3,94
01,08,3,95
01,08,3,96
01,08,3,97
01,08,3,98
01,08,3,99
01,09,3,00
01,09,3,01
01,09,3,02
01,09,3,03
01,09,3,04
01,09,3,05
01,09,3,06
01,09,3,07
01,09,3,08
01,09,3,09
01,09,3,10
01,09,3,11
01,09,3,12
01,09,3,13
01,09,3,14
01,09,3,15
01,09,3,16
01,09,3,17
01,09,3,18
01,09,3,19
01,09,3,20
01,09,3,21
01,09,3,22
01,09,3,23
01,09,3,24
01,09,3,25
01,09,3,26
01,09,3,27
01,09,3,28
01,09,3,29
01,09,3,30
01,09,3,31
01,09,3,32
01,09,3,33
01,09,3,34
01,09,3,35
01,09,3,36
01,09,3,37
01,09,3,38
01,09,3,39
01,09,3,40
01,09,3,41
01,09,3,42
01,09,3,43
01,09,3,44
01,09,3,45
01,09,3,46
01,09,3,47
01,09,3,48
01,09,3,49
01,09,3,50
01,09,3,51
01,09,3,52
01,09,3,53
01,09,3,54
01,09,3,55
01,09,3,56
01,09,3,57
01,09,3,58
01,09,3,59
01,09,3,60
01,09,3,61
01,09,3,62
01,09,3,63
01,09,3,64
01,09,3,65
01,09,3,66
01,09,3,67
01,09,3,68
01,09,3,69
01,09,3,70
01,09,3,71
01,09,3,72
01,09,3,73
01,09,3,74
01,09,3,75
01,09,3,76
01,09,3,77
01,09,3,78
01,09,3,79
01,09,3,80
01,09,3,81
01,09,3,82
01,09,3,83
01,09,3,84
01,09,3,85
01,09,3,86
01,09,3,87
01,09,3,88
TRUE
01,09,3,90
01,09,3,91
01,09,3,92
01,09,3,93
01,09,3,94
01,09,3,95
01,09,3,96
01,09,3,97
01,09,3,98
01,09,3,99
01,10,3,00
01,10,3,01
01,10,3,02
01,10,3,03
01,10,3,04
01,10,3,05
01,10,3,06
01,10,3,07
01,10,3,08
01,10,3,09
01,10,3,10
01,10,3,11
01,10,3,12
01,10,3,13
01,10,3,14
01,10,3,15
01,10,3,16
01,10,3,17
01,10,3,18
01,10,3,19
01,10,3,20
01,10,3,21
01,10,3,22
01,10,3,23
01,10,3,24
01,10,3,25
01,10,3,26
01,10,3,27
01,10,3,28
01,10,3,29
01,10,3,30
01,10,3,31
01,10,3,32
01,10,3,33
01,10,3,34
01,10,3,35
01,10,3,36
01,10,3,37
01,10,3,38
01,10,3,39
01,10,3,40
01,10,3,41
01,10,3,42
01,10,3,43
01,10,3,44
01,10,3,45
01,10,3,46
01,10,3,47
01,10,3,48
01,10,3,49
01,10,3,50
01,10,3,51
01,10,3,52
01,10,3,53
01,10,3,54
01,10,3,55
01,10,3,56
01,10,3,57
01,10,3,58
01,10,3,59
01,10,3,60
01,10,3,61
01,10,3,62
01,10,3,63
01,10,3,64
01,10,3,65
01,10,3,66
01,10,3,67
01,10,3,68
01,10,3,69
01,10,3,70
01,10,3,71
01,10,3,72
01,10,3,73
01,10,3,74
01,10,3,75
01,10,3,76
01,10,3,77
01,10,3,78
01,10,3,79
01,10,3,80
01,10,3,81
01,10,3,82
01,10,3,83
01,10,3,84
01,10,3,85
01,10,3,86
01,10,3,87
01,10,3,88
01,10,3,89
01,10,3,90
01,10,3,91
01,10,3,92
01,10,3,93
01,10,3,94
01,10,3,95
01,10,3,96
01,10,3,97
01,10,3,98
01,10,3,99
01,11,3,00
01,11,3,01
01,11,3,02
01,11,3,03
01,11,3,04
01,11,3,05
01,11,3,06
01,11,3,07
01,11,3,08
01,11,3,09
01,11,3,10
01,11,3,11
01,11,3,12
01,11,3,13
01,11,3,14
01,11,3,15
01,11,3,16
01,11,3,17
01,11,3,18
01,11,3,19
01,11,3,20
01,11,3,21
01,11,3,22
01,11,3,23
01,11,3,24
01,11,3,25
01,11,3,26
01,11,3,27
01,11,3,28
01,11,3,29
01,11,3,30
01,11,3,31
01,11,3,32
01,11,3,33
01,11,3,34
01,11,3,35
01,11,3,36
01,11,3,37
01,11,3,38
01,11,3,39
01,11,3,40
01,11,3,41
01,11,3,42
01,11,3,43
01,11,3,44
01,11,3,45
01,11,3,46
01,11,3,47
01,11,3,48
01,11,3,49
01,11,3,50
01,11,3,51
01,11,3,52
01,11,3,53
01,11,3,54
01,11,3,55
01,11,3,56
01,11,3,57
01,11,3,58
01,11,3,59
01,11,3,60
01,11,3,61
01,11,3,62
01,11,3,63
01,11,3,64
01,11,3,65
01,11,3,66
01,11,3,67
01,11,3,68
01,11,3,69
01,11,3,70
01,11,3,71
01,11,3,72
01,11,3,73
01,11,3,74
01,11,3,75
01,11,3,76
01,11,3,77
01,11,3,78
01,11,3,79
01,11,3,80
01,11,3,81
01,11,3,82
01,11,3,83
01,11,3,84
01,11,3,85
01,11,3,86
01,11,3,87
01,11,3,88
01,11,3,89
01,11,3,90
01,11,3,91
01,11,3,92
01,11,3,93
01,11,3,94
01,11,3,95
01,11,3,96
01,11,3,97
01,11,3,98
01,11,3,99
01,12,3,00
01,12,3,01
01,12,3,02
01,12,3,03
01,12,3,04
01,12,3,05
01,12,3,06
01,12,3,07
01,12,3,08
01,12,3,09
01,12,3,10
01,12,3,11
01,12,3,12
01,12,3,13
01,12,3,14
01,12,3,15
01,12,3,16
01,12,3,17
01,12,3,18
01,12,3,19
01,12,3,20
01,12,3,21
01,12,3,22
01,12,3,23
01,12,3,24
01,12,3,25
01,12,3,26
01,12,3,27
01,12,3,28
01,12,3,29
01,12,3,30
01,12,3,31
01,12,3,32
01,12,3,33
01,12,3,34
01,12,3,35
01,12,3,36
01,12,3,37
01,12,3,38
01,12,3,39
01,12,3,40
01,12,3,41
01,12,3,42
01,12,3,43
01,12,3,44
01,12,3,45
01,12,3,46
01,12,3,47
01,12,3,48
01,12,3,49
01,12,3,50
01,12,3,51
01,12,3,52
01,12,3,53
01,12,3,54
01,12,3,55
01,12,3,56
01,12,3,57
01,12,3,58
01,12,3,59
01,12,3,60
01,12,3,61
01,12,3,62
01,12,3,63
01,12,3,64
01,12,3,65
01,12,3,66
01,12,3,67
01,12,3,68
01,12,3,69
01,12,3,70
01,12,3,71
01,12,3,72
01,12,3,73
01,12,3,74
01,12,3,75
01,12,3,76
01,12,3,77
01,12,3,78
01,12,3,79
01,12,3,80
01,12,3,81
01,12,3,82
01,12,3,83
01,12,3,84
01,12,3,85
01,12,3,86
01,12,3,87
01,12,3,88
01,12,3,89
01,12,3,90
01,12,3,91
01,12,3,92
01,12,3,93
01,12,3,94
01,12,3,95
01,12,3,96
01,12,3,97
01,12,3,98
01,12,3,99
01,13,3,00
01,13,3,01
01,13,3,02
01,13,3,03
01,13,3,04
01,13,3,05
01,13,3,06
01,13,3,07
01,13,3,08
01,13,3,09
01,13,3,10
01,13,3,11
01,13,3,12
01,13,3,13
01,13,3,14
01,13,3,15
01,13,3,16
01,13,3,17
01,13,3,18
01,13,3,19
01,13,3,20
01,13,3,21
01,13,3,22
01,13,3,23
01,13,3,24
01,13,3,25
01,13,3,26
01,13,3,27
01,13,3,28
01,13,3,29
01,13,3,30
01,13,3,31
01,13,3,32
01,13,3,33
01,13,3,34
01,13,3,35
01,13,3,36
01,13,3,37
01,13,3,38
01,13,3,39
01,13,3,40
01,13,3,41
01,13,3,42
01,13,3,43
01,13,3,44
01,13,3,45
01,13,3,46
01,13,3,47
01,13,3,48
01,13,3,49
01,13,3,50
01,13,3,51
01,13,3,52
01,13,3,53
01,13,3,54
01,13,3,55
01,13,3,56
01,13,3,57
01,13,3,58
01,13,3,59
01,13,3,60
01,13,3,61
01,13,3,62
01,13,3,63
01,13,3,64
01,13,3,65
01,13,3,66
01,13,3,67
01,13,3,68
01,13,3,69
01,13,3,70
01,13,3,71
01,13,3,72
01,13,3,73
01,13,3,74
01,13,3,75
01,13,3,76
01,13,3,77
01,13,3,78
01,13,3,79
01,13,3,80
01,13,3,81
01,13,3,82
01,13,3,83
01,13,3,84
01,13,3,85
01,13,3,86
01,13,3,87
01,13,3,88
01,13,3,89
01,13,3,90
01,13,3,91
01,13,3,92
01,13,3,93
01,13,3,94
01,13,3,95
01,13,3,96
01,13,3,97
01,13,3,98
01,13,3,99
01,14,3,00
01,14,3,01
01,14,3,02
01,14,3,03
01,14,3,04
01,14,3,05
01,14,3,06
01,14,3,07
01,14,3,08
01,14,3,09
01,14,3,10
01,14,3,11
01,14,3,12
01,14,3,13
01,14,3,14
01,14,3,15
01,14,3,16
01,14,3,17
01,14,3,18
01,14,3,19
01,14,3,20
01,14,3,21
01,14,3,22
01,14,3,23
01,14,3,24
01,14,3,25
01,14,3,26
01,14,3,27
01,14,3,28
01,14,3,29
01,14,3,30
01,14,3,31
01,14,3,32
01,14,3,33
01,14,3,34
01,14,3,35
01,14,3,36
01,14,3,37
01,14,3,38
01,14,3,39
01,14,3,40
01,14,3,41
01,14,3,42
01,14,3,43
01,14,3,44
01,14,3,45
01,14,3,46
01,14,3,47
01,14,3,48
01,14,3,49
01,14,3,50
01,14,3,51
01,14,3,52
01,14,3,53
01,14,3,54
01,14,3,55
01,14,3,56
01,14,3,57
01,14,3,58
01,14,3,59
01,14,3,60
01,14,3,61
01,14,3,62
01,14,3,63
01,14,3,64
01,14,3,65
01,14,3,66
01,14,3,67
01,14,3,68
01,14,3,69
01,14,3,70
01,14,3,71
01,14,3,72
01,14,3,73
01,14,3,74
01,14,3,75
01,14,3,76
01,14,3,77
01,14,3,78
01,14,3,79
01,14,3,80
01,14,3,81
01,14,3,82
01,14,3,83
01,14,3,84
01,14,3,85
01,14,3,86
01,14,3,87
01,14,3,88
01,14,3,89
01,14,3,90
01,14,3,91
01,14,3,92
01,14,3,93
01,14,3,94
01,14,3,95
01,14,3,96
01,14,3,97
01,14,3,98
01,14,3,99
01,15,3,00
01,15,3,01
01,15,3,02
01,15,3,03
01,15,3,04
01,15,3,05
01,15,3,06
01,15,3,07
01,15,3,08
01,15,3,09
01,15,3,10
01,15,3,11
01,15,3,12
01,15,3,13
01,15,3,14
01,15,3,15
01,15,3,16
01,15,3,17
01,15,3,18
01,15,3,19
01,15,3,20
01,15,3,21
01,15,3,22
01,15,3,23
01,15,3,24
01,15,3,25
01,15,3,26
01,15,3,27
01,15,3,28
01,15,3,29
01,15,3,30
01,15,3,31
01,15,3,32
01,15,3,33
01,15,3,34
01,15,3,35
01,15,3,36
01,15,3,37
01,15,3,38
01,15,3,39
01,15,3,40
01,15,3,41
01,15,3,42
01,15,3,43
01,15,3,44
01,15,3,45
01,15,3,46
01,15,3,47
01,15,3,48
01,15,3,49
01,15,3,50
01,15,3,51
01,15,3,52
01,15,3,53
01,15,3,54
01,15,3,55
01,15,3,56
01,15,3,57
01,15,3,58
01,15,3,59
01,15,3,60
01,15,3,61
01,15,3,62
01,15,3,63
01,15,3,64
01,15,3,65
01,15,3,66
01,15,3,67
01,15,3,68
01,15,3,69
01,15,3,70
01,15,3,71
01,15,3,72
01,15,3,73
01,15,3,74
01,15,3,75
01,15,3,76
01,15,3,77
01,15,3,78
01,15,3,79
01,15,3,80
01,15,3,81
01,15,3,82
01,15,3,83
01,15,3,84
01,15,3,85
01,15,3,86
01,15,3,87
01,15,3,88
01,15,3,89
01,15,3,90
01,15,3,91
01,15,3,92
01,15,3,93
01,15,3,94
01,15,3,95
01,15,3,96
01,15,3,97
01,15,3,98
01,15,3,99
01,16,3,00
01,16,3,01
01,16,3,02
01,16,3,03
01,16,3,04
01,16,3,05
01,16,3,06
01,16,3,07
01,16,3,08
01,16,3,09
01,16,3,10
01,16,3,11
01,16,3,12
01,16,3,13
01,16,3,14
01,16,3,15
01,16,3,16
01,16,3,17
01,16,3,18
01,16,3,19
01,16,3,20
01,16,3,21
01,16,3,22
01,16,3,23
01,16,3,24
01,16,3,25
01,16,3,26
01,16,3,27
01,16,3,28
01,16,3,29
01,16,3,30
01,16,3,31
01,16,3,32
01,16,3,33
01,16,3,34
01,16,3,35
01,16,3,36
01,16,3,37
01,16,3,38
01,16,3,39
01,16,3,40
01,16,3,41
01,16,3,42
01,16,3,43
01,16,3,44
01,16,3,45
01,16,3,46
01,16,3,47
01,16,3,48
01,16,3,49
01,16,3,50
01,16,3,51
01,16,3,52
01,16,3,53
01,16,3,54
01,16,3,55
01,16,3,56
01,16,3,57
01,16,3,58
01,16,3,59
01,16,3,60
01,16,3,61
01,16,3,62
01,16,3,63
01,16,3,64
01,16,3,65
01,16,3,66
01,16,3,67
01,16,3,68
01,16,3,69
01,16,3,70
01,16,3,71
01,16,3,72
01,16,3,73
01,16,3,74
01,16,3,75
01,16,3,76
01,16,3,77
01,16,3,78
01,16,3,79
01,16,3,80
01,16,3,81
01,16,3,82
01,16,3,83
01,16,3,84
01,16,3,85
01,16,3,86
01,16,3,87
01,16,3,88
01,16,3,89
01,16,3,90
01,16,3,91
01,16,3,92
01,16,3,93
01,16,3,94
01,16,3,95
01,16,3,96
01,16,3,97
01,16,3,98
01,16,3,99
01,17,3,00
01,17,3,01
01,17,3,02
01,17,3,03
01,17,3,04
01,17,3,05
01,17,3,06
01,17,3,07
01,17,3,08
01,17,3,09
01,17,3,10
01,17,3,11
01,17,3,12
01,17,3,13
01,17,3,14
01,17,3,15
01,17,3,16
01,17,3,17
01,17,3,18
01,17,3,19
01,17,3,20
01,17,3,21
01,17,3,22
01,17,3,23
01,17,3,24
01,17,3,25
01,17,3,26
01,17,3,27
01,17,3,28
01,17,3,29
01,17,3,30
01,17,3,31
01,17,3,32
01,17,3,33
01,17,3,34
01,17,3,35
01,17,3,36
01,17,3,37
01,17,3,38
01,17,3,39
01,17,3,40
01,17,3,41
01,17,3,42
01,17,3,43
01,17,3,44
01,17,3,45
01,17,3,46
01,17,3,47
01,17,3,48
01,17,3,49
01,17,3,50
01,17,3,51
01,17,3,52
01,17,3,53
01,17,3,54
01,17,3,55
01,17,3,56
01,17,3,57
01,17,3,58
01,17,3,59
01,17,3,60
01,17,3,61
01,17,3,62
01,17,3,63
01,17,3,64
01,17,3,65
01,17,3,66
01,17,3,67
01,17,3,68
01,17,3,69
01,17,3,70
01,17,3,71
01,17,3,72
01,17,3,73
01,17,3,74
01,17,3,75
01,17,3,76
01,17,3,77
01,17,3,78
01,17,3,79
01,17,3,80
01,17,3,81
01,17,3,82
01,17,3,83
01,17,3,84
01,17,3,85
01,17,3,86
01,17,3,87
01,17,3,88
01,17,3,89
01,17,3,90
01,17,3,91
01,17,3,92
01,17,3,93
01,17,3,94
01,17,3,95
01,17,3,96
01,17,3,97
01,17,3,98
01,17,3,99
01,18,3,00
01,18,3,01
01,18,3,02
01,18,3,03
01,18,3,04
01,18,3,05
01,18,3,06
01,18,3,07
01,18,3,08
01,18,3,09
01,18,3,10
01,18,3,11
01,18,3,12
01,18,3,13
01,18,3,14
01,18,3,15
01,18,3,16
01,18,3,17
01,18,3,18
01,18,3,19
01,18,3,20
01,18,3,21
01,18,3,22
01,18,3,23
01,18,3,24
01,18,3,25
01,18,3,26
01,18,3,27
01,18,3,28
01,18,3,29
01,18,3,30
01,18,3,31
01,18,3,32
01,18,3,33
01,18,3,34
01,18,3,35
01,18,3,36
01,18,3,37
01,18,3,38
01,18,3,39
01,18,3,40
01,18,3,41
01,18,3,42
01,18,3,43
01,18,3,44
01,18,3,45
01,18,3,46
01,18,3,47
01,18,3,48
01,18,3,49
